class_mark,text_review
0,"Достучаться до небес Комедийный боевик с элементами сказкиЧестно, слышал об этом фильме ранее, но смотреть его не было никакого желания. Но это влияли многие факторы: и явное мое отвращение к европейскому кино, не очень серьезный подбор актеров и еще пара других. Но фильм нельзя было не посмотреть, даже из-за всех этих восторженных возгласов в прочих рецензиях и места в общем рейтинге сайта. К фильму, который находится в 10-ке принято приписывать даже нечто большее, чем шедевральность, но... Не срослось! Обо всем по порядку. Самое заметное - ужаснейшая режиссура! Меня просто убили все эти сцены, в которых так банально опускаются полицейские и бандиты. Ладно там Тарантино с тем же 'Криминальным чтиво', но здесь. Скажите, это вообще возможно, когда опаснейшего преступника, ограбившего банк и угнавшего дорогую машину не прихлопнули в доброй 10-ке эпизодов? В этом заключается комедия фильма? Тиль Швайгер и Лиферс были убедительны, сыграли на своем уровне, и достаточно высоком... Да, они передали всю суть картины, а она просто огромна! Режиссер мог бы вполне создать самое великое кино в истории, если бы не валял дурака, рассчитывая сценарий и продумывая сцены. Попытка поставить жизнь превыше всего, и не просто жизнь, а всю ценность ее, была очень убедительна, особенно на фоне полного отсутствия логики"
0,"Начало Шедевр?...и были, в общем-то, правы. Нолана с самого начала творческого пути воспринимали как нестандартного постановщика, а потому вундеркинду режиссерского дела и с рук многое сходило. Любовь гикованых подростков, внимание интеллектуальной публики и номинации на престижные премии - всё это было, но привело, в конечном счёте, к «Началу». А в начале существовала стандартная схема, используемая уже не раз: Кобб - преступник будущего, который занимается воровством/шпионажем посредством телепатических ухищрений. Вместе со своей командой, по наводке и условному ультиматуму одного из персонажей, герою предстоит проникнуть в сознание влиятельного человека и хорошенько там пошататься. Но, по итогу, в течении долгих лет, конструируемые марионеточки Кристофера забираются в зрительский мозг и наводят шорох именно там. Конечно, автора этого текста можно обвинить в некомпетентности, невнимательности и вообще, «это кино не для всех». Но отрицать, что если откинуть все фантастические манёвры, то у массивной конструкции не останется души, будет глупо. По факту, «Начало» - это обычный боевик для думающих таких вот мужиков, без малейшей претензии на драматизм и глубинную мысль (как бы не старался корчить яростные гримасы ДиКаприо которую картину подряд). Ни один персонаж не прописан хорошо, хоть этого особо и не требовалось; более менее душещипательная линия с Мал (Марион Котийяр) включена, скорее, для привлечения более утончённой"
0,"Поймай меня, если сможешь Найди здравый смысл, если сможешьОдин из наиболее банальных и, в то же время, работающих трюков муви мэйкеров - снять фильм по реальным событиям. Зритель соотносит себя с главным героем в еще большей степени, чем обычно, сопереживает, упуская все огрехи картины, а после просмотра бежит рассказывать друзьям (реальным или сетевым), какой он крутой фильм видел, мол, 'в жизни так и было'. Этот самый зритель теряет из виду то, что игра актеров посредственна (не лучшая роль Хэнкса, про Дикаприо вообще молчу), что повествование вялое, что оператор уснул, а сценарий прилизан и поглажен. Ценность истории о преступнике много выше, чем ценность фильма об этой истории. Фильма проходного, скучного, монотонного. 5 из 10"
0,"Джанго освобожденный Ожидала от фильма значительно большего. После просмотра не было никаких эмоций, только жаль зря потерянного времени. По порядку. Сюжет шаблонный: пара коллег-головорезов сметает все преграды, чтобы спасти смазливую негритянку. К сожалению, план героев разоблачили, и чтобы сделать полу-провал полным, «благоразумный» Доктор отказывается пожать руку. Так неуклюже сценарист наконец-то разворачивает сюжет с неудавшейся авантюры на обещанное возмездие. Странно, что сама месть случилась по-нелепости. Слоган фильма «Они забрали его свободу. Он заберёт у них всё.» превращается в пустой пафос. Персонажи. Доктор Шульц в исполнении Кристофа Вальца лихо выкручивается из любых ситуаций, сначала юмором, потом пистолетом. К середине фильма надоедает его беспокойная суетливость и уже не смешные шутки. Джанго вначале тупо молчит, потом ведет себя вызывающе, не адекватно ситуации. Только единожды, ради того, чтобы произвести впечатление, он без сожаления позволил собакам разорвать другого негра на куски. Лучше б уж и дальше молчал. ДиКаприо отлично сыграл господина Кэнди. Только его появление добавляет энергии фильму. Обычно имя Леонардо в списке актеров служит своеобразным знаком качества ленты. Этот случай, наверное, исключение. Мораль фильма: убить всех, чтобы достичь цели. Вполне подходит для стильного боевика «Убить Билла», другого фильма Тарантино, но не для этого бессмысленного кровавого месива. Вот на это миллионы людей потратили 2 и 3/4"
0,"Остров проклятых Кто я?Слабое место фильма — это безусловно сюжет. Сама по себе идея подобной концовки не нова. Но это просто худшая попытка повторить известный трюк. Эта концовка ничего до конца объясняет, предлагая зрителю самому додумать сюжет и сгладить все его неровности. По мне так это чистое надувательство. Уже не говоря о том, что весь фильм вы непонятно зачем смотрите на горы обезображенных трупов. Для кого-то возможно она покажется неожиданной, но как по мне, то подобные сюжеты пишутся по следующему принципу: закручиваем интригу донельзя, и, когда уже воображения распутать это приличным образом не хватает, объявляем все происходившее фикцией. Не будем касаться идейной составляющей фильма, так как она очень слаба. С технической стороны фильм сделан неплохо. Тут самый провал — это сцена в Корпусе Цэ. Все напоминает какую-то дешевую компьютерную игру: темные коридоры, главный герой без инстинкта самосохранения, ниоткуда берущиеся психи, даже разговор с изуродованным заключенным, который нагнетает ужас говоря речи в стиле «мы все умрем». Абсолютно убил «киноляп» во время разговора с этим заключенным — то он держит руку на решетке, то за головой, так повторяется раза 3—4. Как это можно было не заметить? Еще мне почему-то испортило впечатление от фильма присутствие ДиКаприо в главной роли. Ну вот не знаю,"
0,"Достучаться до небес Комедийный боевик с элементами сказкиС первых минут сюжет напомнил что-то знакомое... Ах да, это же 'Жмурки' с Алексеем Паниным, тех времён когда он ещё не скатился в непонятно что, с той лишь разницей, что 'Жмурки' хотя бы могут рассчитывать на мизерную связь с реальностью в отличии от скоротечной почти фэнтезийной сказки 'Достучаться до небес'. Абсолютно непродуманный, откровенно 'дырявый' сценарий и никакая, пустая игра Швайгера. Это характерно для него, но если в 'Босиком по мостовой' эту наивность и сказочность можно простить хотя бы потому, что любая история любви априори выдумана, то в 'Достучаться до небес' закрыть глаза на огрехи не получается даже при желании. Менее полутора часа хронометража - немного для фильма, и скорее всего надо было использовать ещё немного минут для раскрытия характеров персонажей, взаимосвязей. Да и вообще сделать хоть что-то, дабы получилось действительно стоящее кино со своей идеей, а не европизированная индийщина. Отдельно хочется сказать про саундтрек. Да, Тиль слушает хорошую музыку. Но не обязательно её пихать в каждый свой фильм когда она там неуместна. Честно говоря этого отзыва не было бы, если бы не рейтинг фильма на сайте: 8,6! Господи, восемь и шесть! Это, на минуточку, примерно столько же сколько у 'Игры разума', 'Криминальное чтиво'"
0,"Список Шиндлера Спилберг не смог прыгнуть выше своей головы...Не понимаю, за что фильм шедевром называют? Столько несуразностей, ляпов и просто глупостей, добавленных 'для драматизьму', что ещё немного - и фильм превратился бы в один большой трёхчасовой маразм. Чего стоят детишки, отлично разбирающиеся в ситуации и принимающие решения быстрее взрослых; заключенные, отлично осведомлённые о происходящем в Освенциме (это при том, что большинство немцев во время войны и не подозревали о существовании таких лагерей) и т.д. в таком же духе... Лучше посмотреть 'Пианиста' Поланского, фильм на порядок качественнее и реалистичнее."
0,"Сумерки Две рецензии по цене одной.Таких вампиров, вы, пожалуй, еще не видели... Они переливаются всеми цветами радуги на солнце. Они пьют кровь коз и баранов, живущих в лесу, чтобы сохранить род людской, некоторые из них учатся в школе сотнями лет, и это еще не все, чем могут похвастаться вампиры нынешних фильмов. Разрушаются стереотипы представления о крылатым, сосущих кровь вампирах, живущих в готических замках и спящих в гробах. Теперь вампиры - пафосные ученики школы в пресловутом городке с папашей врачом во главе семьи. Первая встреча главных героев. Вы подумаете, это было наверно волшебно, но нет! Все было весьма странно...Главные герои сидели рядом в классе, вроде ничего не обычного, как вдруг, их начало передергивать, как больных эпилепсией. Они начинают делать непонятные вещи, странно моргать, кривляться, извиваться. Конечно, может быть это все аура вампира, но я не уверен, что режиссеры фильм, что нибудь слышали об этом. У фильма классные гримеры. Если раньше, видя лицо с оттенком белого, было ясно, что герой представляет собой нечто странное, то теперь белым вымазаны абсолютно все герои фильм, видимо, все герои странные. Как и старались, так и вышло. Фильм вышел скорее про пафосную искусственную 'любовь', чем про вампиров, их историю, вражду с 'оборотнями' и иными вампирами. В фильм"
0,"Джанго освобожденный После «Бесславных ублюдков» (2009) с 8-мью номинациями на Оскар от Тарантино все ждали если не превосходящей, то хотя бы равной по уровню картины. «Джанго Освобожденный» (2012) взял только пять номинаций — помимо прочего была изъята категория «Лучший режиссер», и это вполне правомерно. Пойдя по пути все большего заигрывания со зрелищностью в ущерб сценарию, мистер Тарантино получил восторги публики и сдержанные отзывы критиков. Решив продолжить использовать идеальную структуру «Ублюдков», Квентин опять показывает нам злодея, наслаждающегося сладостями (более того — персонажа Леонардо ДиКаприо даже зовут Кэнди), использует «Fur Elise» за авторством Бетховена и снова касается очень болезненной тематики (нацизм и рабство). Но, говорят, «тот самый» успех бывает лишь однажды. Сценарий — главное слабое место картины. Первоклассный набор киноцитат, неожиданный саундтрек (в «Бесславных ублюдках» — Дэвид Боуи, в «Джанго» — современный хип-хоп) и стилизация под любимый жанр Тарантино – вестерн. В результате получилась картина, которая эксплуатирует жанр ради жанра. И это было бы вполне приемлемо, но за режиссерским пультом здесь стоит не кто-нибудь, а Тарантино. За грандиозным фасадом «Джанго» нет ничего. Зрелищность убила содержание. Если три года назад зрители увидели фантазию на тему ключевого конфликта Второй Мировой, фантазию, которая заставляла думать и чувствовать, то теперь – современный вестерн, в котором нет"
0,"Инопланетное вторжение: Битва за Лос-Анджелес Итак. На моем лице улыбка, ведь я недавно вернулся с просмотра этого очередного патриотического шедевра, взял чашечку чая и решил написать свой отзыв. Для того, чтобы была понятна суть моих впечатлений от фильма я немного зайду со стороны. Пару лет назад я посмотрел Top Gun и это было круто. Хоть мне тогда было 'слегка' за 20 но, я как мальчишка, захотел стать лётчиком, принять американское гражданство и управлять Фантомом, поднимая его с палубы авианосца. А ведь столь классный фильм был сделан именно для этого - поднять престиж профессии и ВВС! И, чёрт возьми, сотни тысяч подростков рванули в лётчики и морпехи. С тех пор, традиция поднимать боевой дух продолжалась с завидным постоянством Спасти рядового Райана, Чёрный ястреб(кстати, очень хорош) и. .. Повелитель бури и Битва за Лос - Анджелес... Качество упало, больше нет вдохновения, как буд-то те, кто делает такие кино - штампуют банки с помидорами. Да, повелитель Бури был посредственным, но давать Оскар только за политику в Ираке, которая сопровождала мировую премьеру фильма, давать Оскар за то, что гораздо сильнее отображено в Рэмбо откровенная наглость и вот Битва за Лос-Анджелес, опять фильм про героизм морпехов очень удачно приуроченный к новой американской военной интервенции. Кто,"
0,"Сумерки Две рецензии по цене одной.Читала книги Стефани Майер, поэтому когда посмотрела фильм - не удивилась. Настолько там все банально, настолько идеализировано, что аж сводит. В фильме нет ни сучка, ни задоринки, ничего, что могло бы удержать внимание больше минуты. Фильм идеально подходит для подростков, переживающих переходный возраст или несчастную любовь. Сплошные сопли и ничего больше. Герои не интересны. Типичный смазливый юноша с полным отсутствием мимики и глупенькая невинная школьница, которой пока не объяснишь в чем суть да дело, сама не додумает. Вампиров извратили как могли - сделали вегетарианцами! В общем, что говорить, скучный фильм. 0 из 10"
0,"Инопланетное вторжение: Битва за Лос-Анджелес Тема про инопланетян и про инопланетные вторжения в кинематографе используется уже очень давно, и фильмов на эту тему и так уже наснимали в огромном количестве. Фильмы на эту тему были популярны еще в семидесятых и восьмидесятых, а потом когда в 1996 году Роланд Эммерих снял 'День Независимости', который имел огромный успех в прокате, в Голливуде еще больше стали снимать фильмы на эту тему, причем стали тратить на все эти фильмы огромные деньги. И этот фильм не стал исключением, на этот раз в Голливуде хотели опять сделать что-то новое про инопланетян и решили больше уделить внимание самим перестрелкам между людьми и инопланетянами, которые происходят в результате инопланетного вторжения и при этом решили создать эффект присутствия, поэтому засняли этот фильм на ручную камеру. Для этого в кресло режиссера позвали Джонатана Либесмана. Так и непонятно, как можно было давать этому режиссеру аж 70 млн. долларов, ведь до этого у него в карьере было мало убедительных фильмов, до этого он занимался созданием фильмов ужасов и триллеров, ну какие-то из них и принесли прибыль, но все они были слабенькими. Повезло, что ему дали такую сумму для создания этого фильма. С деньгами этому режиссеру повезло, но сам проект он провалил. Видно,"
0,"Инопланетное вторжение: Битва за Лос-Анджелес Я думал, что лучше фильма про пришельцев, чем день независимости снять нельзя и был прав. Как можно весь фильм трясти камеру? Почему пришельцы такие тупые? Почему американцы такие тупые? Хотя на последний вопрос ответ есть … То высшая раса гуманоидов решила начать колонизацию, то они решили забрать воду, даже бомж в новостях не мог дать ясного ответа. Сценарий потрясает своей тупостью. На музыку я не обращал внимания, но там бесспорно плюс, так как ляпов не заметил. И, похоже, это единственный плюс, не считая пары знакомых лиц. Хотите чётко увидеть пришельцев? Посмотрите войну миров. Хотите увидеть взрывы гигантских кораблей? Посмотрите скайлайн. Хотите всё сразу? Посмотрите день независимости. Ну а если ничего не хотите смело идите на этот фильм, он оправдает ваши ожидания. 100 миллионов потратили на создание роликов новостей и бесполезной возни кучки морпехов, которая длилась больше двух часов. Ну и, наконец, если хотите посмотреть все захватывающие моменты фильма, хватит и трейлера. Фильм-кал, и этим всё сказано. Очередной высасыватель денег из Голливуда. Смотрите хорошее кино! Лучше старое, но хорошее."
0,"Инопланетное вторжение: Битва за Лос-Анджелес Вам когда-нибудь приходилось отведать окрошку, в которой и колбасы маловато, и несолёно, квас какой-то неудачный, и даже сметана не помогает, хотя со стороны, стоя в тарелочке на столе выглядит вполне себе достойно? Итак о фильме. По всему миру, а в частности и возле Лос-Анджелеса, в океан падают какие-то неправильные астероиды, что вызывает подозрение о наличии в них неправильного мёда. «Уже эвакуированные» с побережья люди (в том числе и репортёры) отчего-то до сих пор сидят на оном и любуются вставшими на якорь, зачем-то непосредственно в зоне падения, военными судами. И ведь это только начало фильма… то есть 15я минута, остальные 14 были откровенно слиты на рассказ о пехотинцах, их планах и гулянках. Процесс падения метеоритов солдаты (и мы тоже) смотрят в момент мобилизации, по исказившему картинку помехами телевизору. Когда телевизоры в Америке кажут аналоговые помехи - это всегда не к добру, особенно при повсеместном цифровом вещании. Что ж, рассмотреть начало вторжения не удалось, а оно судя по картинке мелькающей в телевизоре было масштабным, видимо режиссёр отыграется на самих боях, но не тут то было. При всё моём неимоверном желании хоть немного рассмотреть пришельцев, появляющихся в кадре на добрую одну десятую секунды, мне этого не удалось. Даже"
0,"Сумерки Две рецензии по цене одной.После просмотра этого так горячо любимого большинством девушек 'киношедевра' меня одолевала, нет просто разрывала на части буря негативных эмоций, но по порядку. Игра актеров: Где она вообще? Я отвечу: 'Её просто нет'. Вся игра представляется бездумным произношением текста, эмоции отсутствуют вообще. Одно и то же выражение на лицах на протяжении всего фильма, после 20 минут уже надоедает, а после 2-х часов просмотра от него уже воротит. Единственный, на мой взгляд, кто нормально сыграл это - Кэм Жиганде, впрочем негативных героев у него всегда получается играть. Но после его участия в ЭТОМ, мое отношение к нему изменилось в худшую сторону, хотя ему-то это параллельно. Диалоги: Да, я считаю, что этому нужно уделить особое внимание. Текст героям смогла бы написать и 10-ти летняя девочка. Все диалоги в фильме на уровне 'Простоквашино' (не в обиду создателям мультика). За весь фильм можно по пальцам одной руки, наверно, посчитать количество сложных предложений. Сюжет: Ну задумка-то хорошая, нечего сказать. Но, братцы, вы определитесь, что вы хотели снять: фильм о вампирах, фильм о любви, или все вместе. Как я понимаю, все вместе, так я скажу, что ничего путного не вышло. Создателям я бы посоветовал посмотреть 'Другой мир', к примеру, чтоб понять, как"
0,"Сумерки Две рецензии по цене одной.Весьма странный фильм для американцев. Сравнительно небольшой бюджет, отсутствие недвусмысленных любовных сцен, коими напичкан почти каждый современный фильм, главная героиня с абсолютно не 'голливудской' внешностью... Все это порадовало. Как говорится, чем ближе к народу, тем лучше! Конечно жаль, что настолько урезали сюжет книги, не показали несколько ключевых моментов. Надеюсь, в 'Новолунии' это исправят. Игра актеров профессиональна, особенно Паттинсона. После блеклой и незаметной роли Седрика Диггори в 'поттериане', не думала, что в нем есть столько драматизма. Одними лишь глазами он способен передать столько чувств. Браво! Зато разочаровала Белла (Стюард). Хоть она идеально и подходит на эту роль по описанию, но играет слабовато. Искренности и искринки ей не хватает. Очень понравилась Рашель Лефевр, сыгравшая вампиршу Викторию. Это просто безумие с рыжими волосами! А эльф Элис, заслуживает отдельной хвалебной статьи. Ну и конечно же музыка. Отдельно овации Картеру Беруэллу за эту нежную колыбельную и за эту особенную, 'сумеречную' музыку, что пропитывает весь фильм. Без нее 'Сумерки' вовсе не сумерки. Ну и конечно Muse, которые обязательно понравятся тинейджерам со своим прогрессивным роком. В общем, несмотря на мелкие недочеты в сценарии (все-таки первый блин комом), ставлю 10 из 10"
0,"Сумерки Две рецензии по цене одной.Посмотреть «Сумерки» меня заставил всеобщий ажиотаж вокруг третьей части саги. Ничего я не ждала, но посмотреть было интересно. Много положительных отзывов слышала о книге Стефани Майер, читать книгу интересно, но, к сожалению, режиссер все безвозвратно загубил. Единственное, что органично смотрится в фильме — природа. Пейзаж великолепен, но чтобы снять его, особого ума не надо. Фильм состоит из несвязанных между собой диалогов, «загадочного» взгляда из-под лба Роберта Паттинсона и открытого рта Беллы, а ещё букет смешных недоразумений в придачу. Все «хиханьки» начались с фразы: «Ты мой личный сорт героина!» Ха-ха-ха. Наверно, режиссер по чистой случайности придумала фразу, и было бы так обидно, если бы её куда-нибудь не вставили. Пафос до отвращения. Когда я увидела, что «современные» вампиры светятся как обсыпанные блестками и стразами, была в недоумении. Гламур и опять же пафос заразил и монстров на экране. Кстати, про монстров. Эдвард (Паттинсон) больше похож на петуха с непричесанной головой, чем на вампира. 3 из 10 За смешные моменты."
0,"Судьба человека Кино своего времени с ярким идеологическим подтекстом. Здесь нет места для размышления. За зрителя вывод сделан и оглашен, остается только проглотить эту «истину». Приведу из множества примером несколько. 1. Задушить своего человека за его слова – это безусловно героизм. А если он вспылил, специально сказав это в порыве разочарования. Не важно всех инакомыслящих – душить. 2. Настоящий Русский Солдат – это тот, кто выпивает без закуски три стакана водки. Интересно, какой самый простой способ стать «настоящим» и присоединится к имиджу главного героя. Потрясающая мотивация для массового сознания населения. Почему потом клеят ярлык «пьющая нация» ? 3. Как можно быть вежливым со своим врагом? Главный персонаж не разу не вспылил (была только мягкая имитация гнева). Соответственно ко всем руководящим органам страны относись с уважением, неважно что они на тебя плюют. 4. Соколов сдал в штаб советской армии «борова», «который дороже 20 языков» - это замечательно. Вот только по статистике военного времени, вместо правительственной награды ему «подарком» является расстрел. Ты был в плену – Ты предал Родину. 5. Окунитесь в то время, если Ты думаеешь что у тебя трудная жизнь, сходи в кинотеатр. Результат: «Ничего себе Андрей Соколов это же ангел только бес крыльев, вот ему то действительно тяжело и"
0,"Титаник Страсть превыше всего, причем тут любовь?Посмотрела в 3Д после долгого неприятия этой картины. 100 лет трагедии - почитала много чего. Есть много реальных трагичных историй, про которые можно было рассказать, а не выдумывать эту чепуху про бедного мальчика с более-менее аристократичным лицом и аристократку с лицом прачки. Вырезать бы их надуманную романтику... и помолчать, показать больше съемок подводных, людей - Астор, Штраусы, Гугенхайм и много-много других героев. Особенно взбесила типично голливудская музыка во время посадки в шлюпки. Ну какой здесь саундтрек, люди гибли...Я не про песню С. Дион. Кэмерон молодец, конечно, что подхлестнул интерес к Титанику, но фильм... 2 - за выдумку, и особенно за Уинслет, 5 с минусом - за реальных героев и подводные съемки, реконструкцию трагедии и интерьеров (минус за враньё, например, Мэрдок и взятка, Кэмерону пришлось извиняться за это перед его потомками, т. к. это - выдумка, а персонаж реальный) Интересно мне ещё: почему фильм Феллини 'И корабль плывет' очень похож на данный 'Титаник'? Я фильм Феллини воспринимаю как пародию на кэмеронский 'Титаник', снятую за 15 лет до этого 'Титаника'. P.S. - хорошо, что в кинотеатре никого не было - мы и всплакнули, где надо, и постебались над насквозь фальшивыми сценами. В этот раз (фильм смотрела"
0,"Начало Шедевр?И снова «историческое событие»! Браво! Изумленно наблюдаю очередное светопреставление (читать в кавычках) в мире кино, а точнее в умах кинопотребителей, коим стала очередная премьера очередного разрекламированного блокбастера от очередного режиссера, умеющего «срубить кассу». Не могу удержаться от собственного комментария по поводу сложившейся ситуации. Вы не находите, что эти 'светопреставления' в последнее время стали слишком часты?.. Вот оно, лицо нового капиталистического кино – «Аватар», «Алиса в стране чудес», «Сумерки», «Начало»… Вы думаете, как «Сумерки» попали в этот ряд? Да очень просто: это еще один культ… культ на пустом месте. Культ, возникший в результате того, что кинопроизводители прекрасно изучили своего потребителя. Вас, дорогой поедатель попкорна, видят насквозь также, как и подростков, фанатеющих по «Сумеркам», и дают то, что вы хотите видеть, а теперь и почувствовать себя не только благодетельным (вы же любите природу Пандоры и синих человечков!), но и умными. Не делайте, пожалуйста, вид, что вы что-то понимаете в хорошем кино, оперируя такими терминами, как «арт-хаус», «сюрреализм» или «гениальная режиссура» в отношении фильма Кристофера Нолана «Начало». Довольно уже пафосных словоизлияний, которые вы кладете на алтарь новоиспеченного идола коммерческого кино. «Твой разум - место преступления». Хм... действительно. Ваш разум стал местом преступления. Нолан ни капли не соврал: пока вы пребывали под усыпляющим"
0,"Сумерки Две рецензии по цене одной.В жизни не видела настолько пустого сюжета и такой отвратительной игры актёров. Полностью настроена на минусы юных леди к этой рецензии. Сюжет История любви? Пф... Какая любовь? Парень и девушка едва знают друг друга, а уже любовь до гроба. Где вы видели такое? Ну разве что в диснеевских мультиках. Все эти нелепые разговоры без эмоций, чувств и полное отсутствие страсти. Весь фильм мне казалось, что Эдварда и Беллу просто принудительно заставили встречаться и изображать любовь, которой нет, ну по крайней мере я её не увидела. История о вампирах? Ха-ха-ха, очень смешно. О это нелепое сияние Эдварда на солнце, ему бы открыть дневной клуб и быть главной звездой. А все эти скачки по деревьям, как обезьяна... Вампиры должны пугать, а не вызывать жалость. Увидев этот фильм Дракула наверное нервно перевернулся бы в гробу. А Белла? Ей наверное скажи: 'А сейчас я тебя убью, любимая', - она останется с такой же миной, не проявив ни капли страха или замешательства. Разве такое возможно? По мозгам Эдварда не скажешь, что ему более 100 лет, его интеллект так и остался в семнадцатилетнем возрасте. Некоторые тупые ситуации заставляли меня смеяться, настолько это было нелепо. Игра актёров Кристен Стюарт Мисс Бездарность и"
